001681012 0248  L $$atrent-kleefhermanusvan$$dDUKEPLEAD
002143897 0248  L $$atrent-kneelandsamuel$$dDUKEPLEAD
005908386 0248  L $$atrent-knightsofmaltadocument$$dDUKEPLEAD
002143898 0248  L $$atrent-koreffjohannferdinand$$dDUKEPLEAD
002143899 0248  L $$atrent-kuhnholtzh$$dDUKEPLEAD
002143901 0248  L $$atrent-kussmauladolf$$dDUKEPLEAD
002143900 0248  L $$atrent-kuttnerhermann$$dDUKEPLEAD
002143910 0248  L $$atrent-laennecrthpapers$$dDUKEPLEAD
002160415 0248  L $$atrent-lallementamedee$$dDUKEPLEAD
002147961 0248  L $$atrent-lamarckepapers$$dDUKEPLEAD
001658321 0248  L $$atrent-lambertmauricedocument$$dDUKEPLEAD
001681017 0248  L $$atrent-landner$$dDUKEPLEAD
002143902 0248  L $$atrent-langenbeckconradjohannmartin$$dDUKEPLEAD
002133862 0248  L $$atrent-lariveaugustede$$dDUKEPLEAD
002143904 0248  L $$atrent-larreyfelixhippolytepapers$$dDUKEPLEAD
002143903 0248  L $$atrent-laseguecharles$$dDUKEPLEAD
002138490 0248  L $$atrent-latanejohnholladay$$dDUKEPLEAD
002147962 0248  L $$atrent-latouche$$dDUKEPLEAD
001681016 0248  L $$atrent-lattaignantgabrielcharlesde$$dDUKEPLEAD
002147963 0248  L $$atrent-laudun$$dDUKEPLEAD
002143905 0248  L $$atrent-lavaterjohanncaspar$$dDUKEPLEAD
002143906 0248  L $$atrent-lavoisierantoinelaurent$$dDUKEPLEAD
002143907 0248  L $$atrent-lawrenceeffinghamdocument$$dDUKEPLEAD
002143908 0248  L $$atrent-lawrencewilliampapers$$dDUKEPLEAD
002169648 0248  L $$atrent-lawyerajpapers$$dDUKEPLEAD
002147964 0248  L $$atrent-lazermejacques$$dDUKEPLEAD
002147965 0248  L $$atrent-leblanca$$dDUKEPLEAD
002147967 0248  L $$atrent-ledererl$$dDUKEPLEAD
002147968 0248  L $$atrent-leehenrypapers$$dDUKEPLEAD
002147969 0248  L $$atrent-lefortleon$$dDUKEPLEAD
002147970 0248  L $$atrent-leibmichael$$dDUKEPLEAD
002147971 0248  L $$atrent-lemaguet$$dDUKEPLEAD
002147972 0248  L $$atrent-leroydetiollesjeanjacquesjoseph$$dDUKEPLEAD
002147975 0248  L $$atrent-lethebyhpapers$$dDUKEPLEAD
001695538 0248  L $$atrent-letter$$dDUKEPLEAD
001658318 0248  L $$atrent-lettsomjohncoakleypapers$$dDUKEPLEAD
002147973 0248  L $$atrent-lewisdiopapers$$dDUKEPLEAD
002176685 0248  L $$atrent-lewiswilliam$$dDUKEPLEAD
002169633 0248  L $$atrent-liebigjustus$$dDUKEPLEAD
002147974 0248  L $$atrent-lippec$$dDUKEPLEAD
002147976 0248  L $$atrent-lisfranc$$dDUKEPLEAD
002147977 0248  L $$atrent-listerjosephpapers$$dDUKEPLEAD
002147978 0248  L $$atrent-loderjustchristianvonpapers$$dDUKEPLEAD
002147979 0248  L $$atrent-lodgeoliver$$dDUKEPLEAD
002147980 0248  L $$atrent-loiseaucharles$$dDUKEPLEAD
001654892 0248  L $$atrent-lombrosocesareletters$$dDUKEPLEAD
002147981 0248  L $$atrent-longcrawfordwilliamsonpapers$$dDUKEPLEAD
001650938 0248  L $$atrent-louis$$dDUKEPLEAD
001650915 0248  L $$atrent-louispca$$dDUKEPLEAD
002147983 0248  L $$atrent-lovelljosephpapers$$dDUKEPLEAD
002147984 0248  L $$atrent-lubbockjohn$$dDUKEPLEAD
001650918 0248  L $$atrent-lyallrobert$$dDUKEPLEAD
002147985 0248  L $$atrent-lyellcharlespapers$$dDUKEPLEAD
001671336 0248  L $$atrent-mackenziejames$$dDUKEPLEAD
002147987 0248  L $$atrent-mackenziemorellpapers$$dDUKEPLEAD
002156502 0248  L $$atrent-mackiejohn$$dDUKEPLEAD
002147989 0248  L $$atrent-macnevenwilliamjames$$dDUKEPLEAD
002147990 0248  L $$atrent-macniderwilliamdebernierepapers$$dDUKEPLEAD
002147991 0248  L $$atrent-magendiefrancois$$dDUKEPLEAD
001671337 0248  L $$atrent-magnanvalentin$$dDUKEPLEAD
002147992 0248  L $$atrent-mainejacobdocument$$dDUKEPLEAD
002156028 0248  L $$atrent-malgaignejfpapers$$dDUKEPLEAD
002147993 0248  L $$atrent-mareyetiennejules$$dDUKEPLEAD
002147994 0248  L $$atrent-marjolinjeannicolas$$dDUKEPLEAD
002138487 0248  L $$atrent-massachusettsgeneralhospitalboardoftrustees$$dDUKEPLEAD
002147995 0248  L $$atrent-matherelishapapers$$dDUKEPLEAD
002147998 0248  L $$atrent-matonwilliamgeorge$$dDUKEPLEAD
002147996 0248  L $$atrent-mattheyandre$$dDUKEPLEAD
002147997 0248  L $$atrent-maubanhenri$$dDUKEPLEAD
001650927 0248  L $$atrent-maughamwsomersetletters$$dDUKEPLEAD
001681013 0248  L $$atrent-mayarthur$$dDUKEPLEAD
001650931 0248  L $$atrent-mayoherbert$$dDUKEPLEAD
002147986 0248  L $$atrent-mcclellangeorgepapers$$dDUKEPLEAD
002147988 0248  L $$atrent-mchenryjamespapers$$dDUKEPLEAD
001650921 0248  L $$atrent-mckinleyidasaxtonletters$$dDUKEPLEAD
002156033 0248  L $$atrent-mcnaughtonjames$$dDUKEPLEAD
002147999 0248  L $$atrent-meadrichardpapers$$dDUKEPLEAD
001650935 0248  L $$atrent-measejames$$dDUKEPLEAD
002156013 0248  L $$atrent-measejamespapers$$dDUKEPLEAD
002148000 0248  L $$atrent-meigsjamesaitken$$dDUKEPLEAD
002148001 0248  L $$atrent-meniereprosperdocument$$dDUKEPLEAD
002148006 0248  L $$atrent-meredithsamuelpapers$$dDUKEPLEAD
002148004 0248  L $$atrent-meyranxpierrestanislas$$dDUKEPLEAD
002148005 0248  L $$atrent-middletonpeterdocument$$dDUKEPLEAD
001650936 0248  L $$atrent-millersamuel$$dDUKEPLEAD
002148002 0248  L $$atrent-millinal$$dDUKEPLEAD
001650937 0248  L $$atrent-milmanfrancis$$dDUKEPLEAD
002148003 0248  L $$atrent-milneedwardsh$$dDUKEPLEAD
002156012 0248  L $$atrent-mitchelljohnkearsleypapers$$dDUKEPLEAD
002156034 0248  L $$atrent-mitchillsamuellpapers$$dDUKEPLEAD
002156035 0248  L $$atrent-moffattthomas$$dDUKEPLEAD
002156036 0248  L $$atrent-moorejohn$$dDUKEPLEAD
002156037 0248  L $$atrent-morgagnigiambattistapapers$$dDUKEPLEAD
002156038 0248  L $$atrent-morgandanieldocument$$dDUKEPLEAD
001650939 0248  L $$atrent-morganjohn$$dDUKEPLEAD
002156039 0248  L $$atrent-morseedwardsylvesterpapers$$dDUKEPLEAD
002156040 0248  L $$atrent-mortonsamuelgeorge$$dDUKEPLEAD
002156483 0248  L $$atrent-mortonwtgpapers$$dDUKEPLEAD
002156484 0248  L $$atrent-moseleywh$$dDUKEPLEAD
002169675 0248  L $$atrent-mottvalentinepapers$$dDUKEPLEAD
002039165 0248  L $$atrent-muirheadarnold$$dDUKEPLEAD
002156485 0248  L $$atrent-murchisonroderickimpeypapers$$dDUKEPLEAD
002156486 0248  L $$atrent-musgravewilliam$$dDUKEPLEAD
001650941 0248  L $$atrent-myersthomas$$dDUKEPLEAD
002156015 0248  L $$atrent-nansenfridtjof$$dDUKEPLEAD
001651311 0248  L $$atrent-napheysgeorgeh$$dDUKEPLEAD
003815980 0248  L $$atrent-needhamwalter$$dDUKEPLEAD
002156016 0248  L $$atrent-nelatonauguste$$dDUKEPLEAD
001654889 0248  L $$atrent-newportbotanicthomsonianinfirmary$$dDUKEPLEAD
002160523 0248  L $$atrent-newtoncharlesdocument$$dDUKEPLEAD
002169677 0248  L $$atrent-nightingaleflorencepapers$$dDUKEPLEAD
001681014 0248  L $$atrent-northelisha$$dDUKEPLEAD
002156017 0248  L $$atrent-nortonrupertpapers$$dDUKEPLEAD
002156014 0248  L $$atrent-nortonwilliama$$dDUKEPLEAD
001651313 0248  L $$atrent-nothnagelhermann$$dDUKEPLEAD
002156018 0248  L $$atrent-nottjosiahclark$$dDUKEPLEAD
002169634 0248  L $$atrent-nussbaumjn$$dDUKEPLEAD
002156019 0248  L $$atrent-okieahowardpapers$$dDUKEPLEAD
001654891 0248  L $$atrent-oliverwilliam$$dDUKEPLEAD
001651314 0248  L $$atrent-oliviermletters$$dDUKEPLEAD
002156020 0248  L $$atrent-olmsteddenison$$dDUKEPLEAD
002164545 0248  L $$atrent-ordronauxjohnpapers$$dDUKEPLEAD
002156021 0248  L $$atrent-orfilamatthieujosephbonaventurepapers$$dDUKEPLEAD
004196853 0248  L $$atrent-osleredwardrevere$$dDUKEPLEAD
002156022 0248  L $$atrent-oslerwilliampapers$$dDUKEPLEAD
002156023 0248  L $$atrent-owendaviddale$$dDUKEPLEAD
002156024 0248  L $$atrent-owenrichardpapers$$dDUKEPLEAD
002156487 0248  L $$atrent-oxleyww$$dDUKEPLEAD
001681011 0248  L $$atrent-oyntmentoftobacca$$dDUKEPLEAD
002156488 0248  L $$atrent-pagerichardchanningmoore$$dDUKEPLEAD
002169674 0248  L $$atrent-pagetjamespapers$$dDUKEPLEAD
002156489 0248  L $$atrent-pagetstephenpapers$$dDUKEPLEAD
002156490 0248  L $$atrent-panasph$$dDUKEPLEAD
002156491 0248  L $$atrent-pancoastjoseph$$dDUKEPLEAD
002156492 0248  L $$atrent-parisetetienne$$dDUKEPLEAD
002156493 0248  L $$atrent-parkerwillard$$dDUKEPLEAD
002160508 0248  L $$atrent-parrishjoseph$$dDUKEPLEAD
002156494 0248  L $$atrent-parrishjosephdocument$$dDUKEPLEAD
002156496 0248  L $$atrent-parsonsusherpapers$$dDUKEPLEAD
002156495 0248  L $$atrent-partridgerichard$$dDUKEPLEAD
002156497 0248  L $$atrent-pascalisouvierefelix$$dDUKEPLEAD
002147966 0248  L $$atrent-pasquierpapers$$dDUKEPLEAD
002156499 0248  L $$atrent-pasteurlouispapers$$dDUKEPLEAD
002156498 0248  L $$atrent-pattisongranvillesharp$$dDUKEPLEAD
002156500 0248  L $$atrent-paynealbansmith$$dDUKEPLEAD
001654890 0248  L $$atrent-peabodynathaniel$$dDUKEPLEAD
002156501 0248  L $$atrent-peanjulesemile$$dDUKEPLEAD
002158009 0248  L $$atrent-pelletanphilippejeandocument$$dDUKEPLEAD
001651315 0248  L $$atrent-pennsylvaniahospitalphiladelphiapa$$dDUKEPLEAD
002158010 0248  L $$atrent-pepperwilliampapers$$dDUKEPLEAD
002158011 0248  L $$atrent-pepyslucas$$dDUKEPLEAD
001651316 0248  L $$atrent-peschierjohnletters$$dDUKEPLEAD
002158012 0248  L $$atrent-peterswilhelmchpapers$$dDUKEPLEAD
004195231 0248  L $$atrent-petitionbythecitizensofcripplecreekvirginia$$dDUKEPLEAD
002169133 0248  L $$atrent-petitradelpapers$$dDUKEPLEAD
002169635 0248  L $$atrent-pettenkofermaxvonpapers$$dDUKEPLEAD
001654893 0248  L $$atrent-pettigrewthomasjoseph$$dDUKEPLEAD
002169134 0248  L $$atrent-pfeifferrichardfriedrichwilhelmdocument$$dDUKEPLEAD
002138486 0248  L $$atrent-philadelphiageneralhospitaldocument$$dDUKEPLEAD
002196574 0248  L $$atrent-phippsjonathanwathen$$dDUKEPLEAD
002158014 0248  L $$atrent-physickphilipsyngpapers$$dDUKEPLEAD
002158013 0248  L $$atrent-picassopablopapers$$dDUKEPLEAD
001658317 0248  L $$atrent-pierreolivierdocument$$dDUKEPLEAD
002158015 0248  L $$atrent-pilletclaudemarie$$dDUKEPLEAD
002158016 0248  L $$atrent-pinelphilippe$$dDUKEPLEAD
002158017 0248  L $$atrent-playfairlyonplayfairpapers$$dDUKEPLEAD
002158019 0248  L $$atrent-plumerwilliam$$dDUKEPLEAD
002160505 0248  L $$atrent-poiseuillejeanleonardmarie$$dDUKEPLEAD
002158020 0248  L $$atrent-polkwilliammecklenburgpapers$$dDUKEPLEAD
002158021 0248  L $$atrent-pommepierre$$dDUKEPLEAD
002160506 0248  L $$atrent-portalantoinepapers$$dDUKEPLEAD
002164995 0248  L $$atrent-postwrightpapers$$dDUKEPLEAD
002158022 0248  L $$atrent-potainpierrecarledouard$$dDUKEPLEAD
002158023 0248  L $$atrent-potternathaniel$$dDUKEPLEAD
002158024 0248  L $$atrent-pottsjonathanpapers$$dDUKEPLEAD
002160510 0248  L $$atrent-poussel$$dDUKEPLEAD
002160509 0248  L $$atrent-pouteauclaude$$dDUKEPLEAD
002160511 0248  L $$atrent-pouzin$$dDUKEPLEAD
002160512 0248  L $$atrent-povallrichard$$dDUKEPLEAD
002160513 0248  L $$atrent-powerdarcypapers$$dDUKEPLEAD
002160514 0248  L $$atrent-pozzisamueljeanpapers$$dDUKEPLEAD
002160516 0248  L $$atrent-prescottmaryjacksonpapers$$dDUKEPLEAD
002160515 0248  L $$atrent-prestonjamespatton$$dDUKEPLEAD
002160517 0248  L $$atrent-priestleywo$$dDUKEPLEAD
002160518 0248  L $$atrent-princerv$$dDUKEPLEAD
002164642 0248  L $$atrent-pringlejohnpapers$$dDUKEPLEAD
002160519 0248  L $$atrent-prioleauthomasgrimball$$dDUKEPLEAD
002160520 0248  L $$atrent-proutwilliam$$dDUKEPLEAD
002160529 0248  L $$atrent-puentefrancisco$$dDUKEPLEAD
001658319 0248  L $$atrent-pugnetjfpapers$$dDUKEPLEAD
001658320 0248  L $$atrent-puzosnicolas$$dDUKEPLEAD
002160521 0248  L $$atrent-quackenboshenryf$$dDUKEPLEAD
002160522 0248  L $$atrent-quainrichard$$dDUKEPLEAD
002169136 0248  L $$atrent-radinhermantpapers$$dDUKEPLEAD
002164993 0248  L $$atrent-rafncarlchristianpapers$$dDUKEPLEAD
001662417 0248  L $$atrent-raineyww$$dDUKEPLEAD
002164994 0248  L $$atrent-rammstedtwilhelmconrad$$dDUKEPLEAD
002160524 0248  L $$atrent-ramsaydaviddocument$$dDUKEPLEAD
002160525 0248  L $$atrent-ramsbothamjohn$$dDUKEPLEAD
002160526 0248  L $$atrent-ranvierl$$dDUKEPLEAD
002160527 0248  L $$atrent-rapoutoussaint$$dDUKEPLEAD
001662418 0248  L $$atrent-rathbunrichard$$dDUKEPLEAD
001662419 0248  L $$atrent-ravenelhw$$dDUKEPLEAD
002160528 0248  L $$atrent-rayisaacpapers$$dDUKEPLEAD
002160531 0248  L $$atrent-reedcharlesbailey$$dDUKEPLEAD
002160532 0248  L $$atrent-reesedavidmeredith$$dDUKEPLEAD
002160533 0248  L $$atrent-renwickjames$$dDUKEPLEAD
002164546 0248  L $$atrent-retziusapapers$$dDUKEPLEAD
002160534 0248  L $$atrent-reynoldsedward$$dDUKEPLEAD
002160504 0248  L $$atrent-richardadpapers$$dDUKEPLEAD
002160535 0248  L $$atrent-richardsonbenjaminwardpapers$$dDUKEPLEAD
002133866 0248  L $$atrent-richerandapapers$$dDUKEPLEAD
001662420 0248  L $$atrent-richetcharlesletters$$dDUKEPLEAD
002160536 0248  L $$atrent-ricordphpapers$$dDUKEPLEAD
002160537 0248  L $$atrent-riddelljohnleonardpapers$$dDUKEPLEAD
002164537 0248  L $$atrent-ringjohn$$dDUKEPLEAD
002160503 0248  L $$atrent-robert$$dDUKEPLEAD
001662421 0248  L $$atrent-robertsj$$dDUKEPLEAD
001742076 0248  L $$atrent-robinsonvictorpapers$$dDUKEPLEAD
002130257 0248  L $$atrent-rodgersjohn$$dDUKEPLEAD
002164538 0248  L $$atrent-rodneythomas$$dDUKEPLEAD
002164539 0248  L $$atrent-roeserbernard$$dDUKEPLEAD
002160538 0248  L $$atrent-rogerhenrilouis$$dDUKEPLEAD
002164540 0248  L $$atrent-rogersjsmyth$$dDUKEPLEAD
002169647 0248  L $$atrent-rogerstheophilusdocument$$dDUKEPLEAD
002164676 0248  L $$atrent-rollestonhumphrydavypapers$$dDUKEPLEAD
002164541 0248  L $$atrent-roosadbstjohn$$dDUKEPLEAD
002164542 0248  L $$atrent-rootjosephpomeroy$$dDUKEPLEAD
002164675 0248  L $$atrent-rossronaldpapers$$dDUKEPLEAD
002164544 0248  L $$atrent-rouxfernand$$dDUKEPLEAD
002164543 0248  L $$atrent-rouxpapers$$dDUKEPLEAD
002169131 0248  L $$atrent-roylejt$$dDUKEPLEAD
001662422 0248  L $$atrent-rushbenjamin$$dDUKEPLEAD
002164673 0248  L $$atrent-russellcharlesdocument$$dDUKEPLEAD
002164674 0248  L $$atrent-rustonthomasdocument$$dDUKEPLEAD
002164678 0248  L $$atrent-sabatierraphaelbienvenu$$dDUKEPLEAD
002164679 0248  L $$atrent-salmonfrederickpapers$$dDUKEPLEAD
002164681 0248  L $$atrent-sanarelligiuseppe$$dDUKEPLEAD
002164682 0248  L $$atrent-sandwithhumphrypapers$$dDUKEPLEAD
002164683 0248  L $$atrent-satterleers$$dDUKEPLEAD
002164684 0248  L $$atrent-saunderswilliam$$dDUKEPLEAD
002164685 0248  L $$atrent-sayerjohnlathroppapers$$dDUKEPLEAD
002164686 0248  L $$atrent-sayrelewisa$$dDUKEPLEAD
002119547 0248  L $$atrent-schenckpeterv$$dDUKEPLEAD
002164687 0248  L $$atrent-schleichcarlludwig$$dDUKEPLEAD
002164688 0248  L $$atrent-schombergisaacpapers$$dDUKEPLEAD
002164689 0248  L $$atrent-schonleinjohannlukas$$dDUKEPLEAD
002164690 0248  L $$atrent-schulzefranzeilhard$$dDUKEPLEAD
002164691 0248  L $$atrent-schuylerphilipjohn$$dDUKEPLEAD
002164692 0248  L $$atrent-searsjohndocument$$dDUKEPLEAD
002164693 0248  L $$atrent-seegermainpapers$$dDUKEPLEAD
002164966 0248  L $$atrent-semelaignerenepapers$$dDUKEPLEAD
002164967 0248  L $$atrent-senterisaacdocument$$dDUKEPLEAD
002164968 0248  L $$atrent-sewallthomaspapers$$dDUKEPLEAD
002164970 0248  L $$atrent-shattuckfrederickcheeverpapers$$dDUKEPLEAD
002164969 0248  L $$atrent-shecutjohnlew$$dDUKEPLEAD
002164971 0248  L $$atrent-shelmerdinea$$dDUKEPLEAD
002164972 0248  L $$atrent-shippenwilliampapers$$dDUKEPLEAD
002164973 0248  L $$atrent-shortcharleswilkins$$dDUKEPLEAD
002169130 0248  L $$atrent-shortsorw$$dDUKEPLEAD
002164974 0248  L $$atrent-sicheljpapers$$dDUKEPLEAD
002169636 0248  L $$atrent-sieboldeduardcasparjacobvon$$dDUKEPLEAD
002164975 0248  L $$atrent-sillimanbenjamin$$dDUKEPLEAD
001662426 0248  L $$atrent-sillwilliamm$$dDUKEPLEAD
002039163 0248  L $$atrent-simondevillevieillejacquelinen$$dDUKEPLEAD
002169676 0248  L $$atrent-simpsonjamesyoungletters$$dDUKEPLEAD
002164977 0248  L $$atrent-simsjames$$dDUKEPLEAD
002164978 0248  L $$atrent-simsjmarionpapers$$dDUKEPLEAD
001662428 0248  L $$atrent-singercharles$$dDUKEPLEAD
001662427 0248  L $$atrent-smithgraftonelliot$$dDUKEPLEAD
002164979 0248  L $$atrent-smithjeromevancrowninshield$$dDUKEPLEAD
002164980 0248  L $$atrent-smithjosephr$$dDUKEPLEAD
002164981 0248  L $$atrent-smithsouthwood$$dDUKEPLEAD
002164982 0248  L $$atrent-smythwg$$dDUKEPLEAD
001662429 0248  L $$atrent-spaldinglymanpapers$$dDUKEPLEAD
002164983 0248  L $$atrent-spaldingmatthiaspapers$$dDUKEPLEAD
002164984 0248  L $$atrent-spencercharlesachilles$$dDUKEPLEAD
001662430 0248  L $$atrent-spiceyfrederick$$dDUKEPLEAD
002164985 0248  L $$atrent-spurzheimjg$$dDUKEPLEAD
002164986 0248  L $$atrent-standishmyles$$dDUKEPLEAD
002164987 0248  L $$atrent-startinjames$$dDUKEPLEAD
002164988 0248  L $$atrent-stevensalexanderhpapers$$dDUKEPLEAD
002164990 0248  L $$atrent-stirlinggilchristjpapers$$dDUKEPLEAD
002164989 0248  L $$atrent-stonerobertking$$dDUKEPLEAD
001662431 0248  L $$atrent-stopesmariecarmichaelletters$$dDUKEPLEAD
001662432 0248  L $$atrent-storerdavidhumphreys$$dDUKEPLEAD
002164991 0248  L $$atrent-storermalcolm$$dDUKEPLEAD
002164992 0248  L $$atrent-stringersamuel$$dDUKEPLEAD
002138485 0248  L $$atrent-stthomasshospitallondonenglanddocument$$dDUKEPLEAD
002164680 0248  L $$atrent-stvincentjohnjervispapers$$dDUKEPLEAD
002164996 0248  L $$atrent-sueppapers$$dDUKEPLEAD
002164997 0248  L $$atrent-swaimwilliam$$dDUKEPLEAD
001681015 0248  L $$atrent-swietengerard$$dDUKEPLEAD
002164999 0248  L $$atrent-swiftsamuelpapers$$dDUKEPLEAD
002169135 0248  L $$atrent-taitlawsonpapers$$dDUKEPLEAD
002169137 0248  L $$atrent-tanchoustanislas$$dDUKEPLEAD
002169138 0248  L $$atrent-tardieuambroise$$dDUKEPLEAD
002169139 0248  L $$atrent-tarnieretiennestephane$$dDUKEPLEAD
002169140 0248  L $$atrent-taylorcharles$$dDUKEPLEAD
002169141 0248  L $$atrent-taylorgeorgeb$$dDUKEPLEAD
001662433 0248  L $$atrent-tealetpridgin$$dDUKEPLEAD
002169142 0248  L $$atrent-terrade$$dDUKEPLEAD
002169143 0248  L $$atrent-terrillono$$dDUKEPLEAD
002137045 0248  L $$atrent-thackeraywilliammakepeace$$dDUKEPLEAD
002169144 0248  L $$atrent-thaurauxdocument$$dDUKEPLEAD
001662434 0248  L $$atrent-theorellhugo$$dDUKEPLEAD
001662435 0248  L $$atrent-thibaultjeancharles$$dDUKEPLEAD
002169146 0248  L $$atrent-thomashleigh$$dDUKEPLEAD
001662443 0248  L $$atrent-thomassinjeanfrancois$$dDUKEPLEAD
002137081 0248  L $$atrent-thomastgaillardpapers$$dDUKEPLEAD
002169145 0248  L $$atrent-thompsonabrahamrand$$dDUKEPLEAD
002169673 0248  L $$atrent-thompsonhenrypapers$$dDUKEPLEAD
002169638 0248  L $$atrent-thouretmichelaugustin$$dDUKEPLEAD
002169639 0248  L $$atrent-throopamos$$dDUKEPLEAD
002196572 0248  L $$atrent-ticknorlutherpapers$$dDUKEPLEAD
001662436 0248  L $$atrent-tiedemannfriedrich$$dDUKEPLEAD
002169640 0248  L $$atrent-tiemanngeorgedocument$$dDUKEPLEAD
002169641 0248  L $$atrent-tiltonjames$$dDUKEPLEAD
002169643 0248  L $$atrent-torreyjohnpapers$$dDUKEPLEAD
002169642 0248  L $$atrent-tracyelishadocument$$dDUKEPLEAD
002169644 0248  L $$atrent-treatmalachi$$dDUKEPLEAD
002169645 0248  L $$atrent-trevesfrederick$$dDUKEPLEAD
002169646 0248  L $$atrent-trousseaua$$dDUKEPLEAD
002169650 0248  L $$atrent-tukedanielhackpapers$$dDUKEPLEAD
002169651 0248  L $$atrent-turkwilliam$$dDUKEPLEAD
002169652 0248  L $$atrent-turnerdawsonpapers$$dDUKEPLEAD
002169653 0248  L $$atrent-turneredwardkitchen$$dDUKEPLEAD
002169656 0248  L $$atrent-turnerpeterpapers$$dDUKEPLEAD
002169663 0248  L $$atrent-turnerwilliam$$dDUKEPLEAD
002169662 0248  L $$atrent-turnerwpapers$$dDUKEPLEAD
002169654 0248  L $$atrent-tweedalejohn$$dDUKEPLEAD
002169655 0248  L $$atrent-tyndalljohn$$dDUKEPLEAD
002169670 0248  L $$atrent-vaihingerhans$$dDUKEPLEAD
001662437 0248  L $$atrent-vallisnieriantonioletters$$dDUKEPLEAD
002169671 0248  L $$atrent-vanderburghfederal$$dDUKEPLEAD
002169664 0248  L $$atrent-vaughanbenjamin$$dDUKEPLEAD
002169665 0248  L $$atrent-vauquelinlouisnicolas$$dDUKEPLEAD
001662438 0248  L $$atrent-verneuilaristideletters$$dDUKEPLEAD
002169666 0248  L $$atrent-verneypierre$$dDUKEPLEAD
002169667 0248  L $$atrent-verralcharles$$dDUKEPLEAD
002169668 0248  L $$atrent-verwornmax$$dDUKEPLEAD
004195871 0248  L $$atrent-vincentswale$$dDUKEPLEAD
002169669 0248  L $$atrent-virchowrudolfpapers$$dDUKEPLEAD
002196571 0248  L $$atrent-voelckerfriedrich$$dDUKEPLEAD
002176686 0248  L $$atrent-vulpiana$$dDUKEPLEAD
002176687 0248  L $$atrent-waddwilliam$$dDUKEPLEAD
002176688 0248  L $$atrent-walkermaryedwardspapers$$dDUKEPLEAD
002176689 0248  L $$atrent-wardhumphry$$dDUKEPLEAD
002176690 0248  L $$atrent-wardropjames$$dDUKEPLEAD
002176691 0248  L $$atrent-warejohn$$dDUKEPLEAD
001681010 0248  L $$atrent-warnermr$$dDUKEPLEAD
002176692 0248  L $$atrent-warrenjohncollinspapers$$dDUKEPLEAD
002176693 0248  L $$atrent-warrensamuel$$dDUKEPLEAD
002176694 0248  L $$atrent-wattscharlespapers$$dDUKEPLEAD
002176695 0248  L $$atrent-websterbenjaminpapers$$dDUKEPLEAD
001662439 0248  L $$atrent-websterjohnwhite$$dDUKEPLEAD
002137066 0248  L $$atrent-weigertcarl$$dDUKEPLEAD
002176696 0248  L $$atrent-weitzeljohndocument$$dDUKEPLEAD
001662440 0248  L $$atrent-welchwilliamhenry$$dDUKEPLEAD
002176697 0248  L $$atrent-wellshoracepapers$$dDUKEPLEAD
002176698 0248  L $$atrent-wheatonlevipapers$$dDUKEPLEAD
002176699 0248  L $$atrent-wildewr$$dDUKEPLEAD
001662441 0248  L $$atrent-williamsdavid$$dDUKEPLEAD
002176700 0248  L $$atrent-willoughbywestelwoodbury$$dDUKEPLEAD
001662442 0248  L $$atrent-wilsonerasmusletters$$dDUKEPLEAD
002176701 0248  L $$atrent-wintringhamclifton$$dDUKEPLEAD
002196575 0248  L $$atrent-wistarcasparpapers$$dDUKEPLEAD
002176704 0248  L $$atrent-woodbridgedudley$$dDUKEPLEAD
002176702 0248  L $$atrent-woodhc$$dDUKEPLEAD
002176705 0248  L $$atrent-woodvillewilliamdocument$$dDUKEPLEAD
002176703 0248  L $$atrent-woodwilliammaxwell$$dDUKEPLEAD
002176706 0248  L $$atrent-wymanwalter$$dDUKEPLEAD
002176707 0248  L $$atrent-yeatsgddocument$$dDUKEPLEAD
002169637 0248  L $$atrent-zimmermannjohanngeorg$$dDUKEPLEAD
